,ID,DataPost,DataColeta,DiaDaSemana,Perfil,Texto,Duracao,Duração Classificada,Event,Tie,Chin,Smile,Hat,Font,Forehead,Gesture,Joy,Person,Curtidas
65,7120746294724906246,2022-07-15 00:00:00,2022-10-02,sexta-feira,bolsonaromessiasjair,#jairbolsonaro #verdade #presidente #compartilhe #brasil #🇧🇷 #jair #bolsonaro #nine #rp9 #emenda #de #relator #pt #lula #mais #uma #dele,39.08,Curto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13500
66,7120925234470849798,2022-07-16 00:00:00,2022-10-02,sábado,bolsonaromessiasjair,#presidente #ajuda #estado #emergencial #mais #humildes #jair #bolsonaro #jairbolsonaro #bolsa #familia #bolsafamilia #auxilio #brasil #auxiliobrasil #promulgacao #🇧🇷 #192 #400 #600 #real #deus #patria #compartilhe,,Muito curto,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4833
67,7120965804618796294,2022-07-16 00:00:00,2022-10-02,sábado,bolsonaromessiasjair,#diferenca #jair #bolsonaro #jairbolsonaro #lula #maioridade #penal #maioridadepenal #reducao #16anos #compartilhe #brasil #🇧🇷 #presidente #cachaca #tubaina,52.45,Curto,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11300
68,7121003955886296325,2022-07-16 00:00:00,2022-10-02,sábado,lulaoficial,Eu também estou com muita saudade. O Brasil do amor vai voltar ❤️🦑🇧🇷 #lula #amor #brasil #saudade,60.21,Normal,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4895
69,7121056105089780997,2022-07-16 00:00:00,2022-10-02,sábado,bolsonaromessiasjair,#jairbolsonaro #bolsonaro #natal #rio #grande #do #norte #rn #julho #07 #deus #patria #familia #god #country #family #brazil #president #july #president #presidente #🇧🇷 #thanks #obrigado #jair #ihu #presidente #share #compartilhe,95.64,Longo,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2647
70,7121132876665556229,2022-07-16 00:00:00,2022-10-02,sábado,bolsonaromessiasjair,#jairbolsonaro #bolsonaro #jair #futuro #crianca #brasil #🇧🇷 #deus #patria #familia #future #children #brazil #god #family #share #hugs #abraco #president #presidente,14.58,Muito curto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3259
71,7121294140163378437,2022-07-17 00:00:00,2022-10-02,domingo,bolsonaromessiasjair,#jairbolsonaro #titulos #de #terra #recorde #presidente #deus #patria #familia #trabalho #jair #bolsonaro #numeros #fatos #reforma #agraria #verdade #brasil #🇧🇷 #compartilhe,35.25,Curto,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2937
72,7121355653561502982,2022-07-17 00:00:00,2022-10-02,domingo,bolsonaromessiasjair,#jairbolsonaro #senhora #carinho #❤️ #ihu #jair #bolsonaro #garupa #moto #brasil #🇧🇷 #deus #patria #familia,11.65,Muito curto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3969
73,7121357518953090310,2022-07-17 00:00:00,2022-10-02,domingo,lulaoficial,O povo não é bobo. #vamosjuntospelobrasil #lula #auxiliobrasil,15.23,Muito curto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258200
74,7121452226031127814,2022-07-17 00:00:00,2022-10-02,domingo,lulaoficial,"Você sabe que o Auxílio Brasil aumentou mas só até dezembro? Depois da eleição, eles te deixam na mão. #vamosjuntospelobrasil #lula #auxiliobrasil",39.54,Curto,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28400
75,7121471037409201413,2022-07-17 00:00:00,2022-10-02,domingo,bolsonaromessiasjair,"- Fortaleza, Ceará, 16/07/2022. O Brasil é de todos nós! 🇧🇷 #jairbolsonaro #bolsonaro #jair #moto #ceara #fortaleza #noite #presidente #honda #yamaha #dafra #bis #600 #150 #250 #1000 #1100 #kawasaki #president #motorcycle #brazil #brasil #🇧🇷 #nordeste #thanks #obrigado",88.23,Normal,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4373
76,7121672419798027525,2022-07-18 00:00:00,2022-10-02,segunda-feira,bolsonaromessiasjair,#jair #bolsonaro #jairbolsonaro #presidente #president #liberdade #freedom #deus #patria #familia #god #family #brazil #brasil #🇧🇷 #passarinho #violao #arroz #pai #agua #water #segunda #monday #aprender,32.0,Curto,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,16500
77,7121793446779587845,2022-07-18 00:00:00,2022-10-02,segunda-feira,lulaoficial,“Ninguém nasce sabendo odiar” Falando sobre o Nelson Mandela com o @Igão e o Mitíco 🎙 #mandeladay #mandeladay2022 #mandela2022 #lula #vamosjuntospelobrasil #podpah #podpahpodcast #podpahcortes,45.21,Curto,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,12100
78,7121839869701410054,2022-07-18 00:00:00,2022-10-02,segunda-feira,bolsonaromessiasjair,#liberdade #de #imprensa #brasil #patria #folha #de #spiderman #presidente #🇧🇷 #verdade #jairbolsonaro #jair #bolsonaro #compartilhe #palavra,52.99,Curto,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,52300
79,7122040247311191302,2022-07-19 00:00:00,2022-10-02,terça-feira,bolsonaromessiasjair,#jairbolsonaro #bolsonaro #jair #brasil #verdade #juiz #de #fora #minas #gerais #minas #moto #motoceata #pt #lula #psol #rede #brasil #patria #🇧🇷 #compartilhe,60.28,Normal,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,13600
80,7122086528389614853,2022-07-19 00:00:00,2022-10-02,terça-feira,lulaoficial,Quem lembra do companheiro da toalha? #toalhadolula #lula #vamosjuntospelobrasil #juventude #brasil #futuro,49.74,Curto,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4103
81,7122152605270265093,2022-07-19 00:00:00,2022-10-02,terça-feira,bolsonaromessiasjair,#pt #cabuloso #dialogo #compartilhe #brasil #jair #bolsonaro #jairbolsonaro #🇧🇷 #presidente #verdade #a #globo #nao #mostra #esquerda,43.07,Curto,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,15600
82,7122172695969565958,2022-07-19 00:00:00,2022-10-02,terça-feira,lulaoficial,#pov você tá pronto pra entrar em campo novamente 🇧🇷⚽️❤️⭐️🦑 #futebol #var #olympicspirit #lula #vamosjuntospelobrasil #diadofutebol,,Muito curto,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,44500
83,7122222543594949893,2022-07-19 00:00:00,2022-10-02,terça-feira,lulaoficial,Faça o dueto com a gente e marque 3 amigos pra entrar nesse desafio! #FAZoL #fazolchallenge #lula #vamosjuntospelobrasil,26.24,Muito curto,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4337
84,7122226385124429061,2022-07-19 00:00:00,2022-10-02,terça-feira,bolsonaromessiasjair,#jairbolsonaro #gasolina #jair #bolsonaro #gas #fuel #gasoline #alcool #twitter #brasil #🇧🇷 #tanque #moto #carro #caminhoneta #petrobras #br #compartilhe #presidente #preco #world #mundo,21.89,Muito curto,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4326
85,7122425160489094406,2022-07-20 00:00:00,2022-10-02,quarta-feira,bolsonaromessiasjair,#brasil #🇧🇷 #jair #bolsonaro #jairbolsonaro #bandeira #deus #patria #familia #liberdade #verdade #hino #nacional #bomdia #presidente,33.83,Curto,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,175600
86,7122549024854412550,2022-07-20 00:00:00,2022-10-02,quarta-feira,bolsonaromessiasjair,BolsonaroMessiasJair (@bolsonaromessiasjair) no TikTok,60.02,Normal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,140600
87,7122595643461356806,2022-07-20 00:00:00,2022-10-02,quarta-feira,lulaoficial,Entramos pra trend ❤️🇧🇷⭐️😎 #somos3 #brasil🇧🇷 #vamosjuntospelobrasil #lula #brasil,8.57,Muito curto,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,390100
88,7122606331973930246,2022-07-20 00:00:00,2022-10-02,quarta-feira,lulaoficial,"No passinho do forró com a Janjinha, sem medo de ser feliz. 😊 #bastidores #forronotiktok #forró #forrozeiros #lula #vamosjuntospelobrasil",16.97,Muito curto,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,16000
89,7122637008043871494,2022-07-20 00:00:00,2022-10-02,quarta-feira,bolsonaromessiasjair,#amigo #dia #jair #bolsonaro #jairbolsonaro #boa #noite #brasil #durmam #com #deus #🇧🇷,26.45,Muito curto,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18900
90,7122794926173080837,2022-07-21 00:00:00,2022-10-02,quinta-feira,lulaoficial,Dona Buraca esteve à frente da luta pelas #cisternas em #Pernambuco. Seu relato nos comoveu ❤️🇧🇷 #vamosjuntospelobrasil #lula,96.41,Longo,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,439500
91,7122850614760967429,2022-07-21 00:00:00,2022-10-02,quinta-feira,bolsonaromessiasjair,#imposto #combustivel #etanol #fuel #gas #brazil #brasil #jair #bolsonaro #jairbolsonaro #verdade #mundo #🇧🇷 #share #compartilhe #usina #refinaria #brasileiro #patria,55.28,Curto,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16800
92,7122877808203926789,2022-07-21 00:00:00,2022-10-02,quinta-feira,bolsonaromessiasjair,#jairbolsonaro #bolsonaro #brasil #🇧🇷 #populacao #verdade #deus #patria #familia #liberdade #jair,26.98,Muito curto,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,290000
93,7122918545314417925,2022-07-21 00:00:00,2022-10-02,quinta-feira,lulaoficial,Agora é oficial ❤️🇧🇷🦑⭐️#lula #alckmin #vamosjuntospelobrasil,27.63,Muito curto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3974
94,7122953701345479942,2022-07-21 00:00:00,2022-10-02,quinta-feira,lulaoficial,"Dona Lindu e seus oito filhos sairam de Caetés fugindo da #fome. Em 2003, um dos seus filhos chegou à Presidência e provou que era possível acabar com a #miséria ❤️ E esse homem segue #apaixonado pelo #Brasil 🇧🇷 #lula #vamosjuntospelobrasil",41.54,Curto,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25600
95,7123006953135131909,2022-07-21 00:00:00,2022-10-02,quinta-feira,bolsonaromessiasjair,#jair #bolsonaro #bolsonaro #jairbolsonaro,25.87,Muito curto,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,23700
96,7123197776908832006,2022-07-22 00:00:00,2022-10-02,sexta-feira,bolsonaromessiasjair,#deus #conforto #familiares #policia #militar #rio #de #janeiro #riodejaneiro #rj #pmerj #bope #core #civil #pmerj #pcerj #jair #bolsonaro #jairbolsonaro #presidente #fato #lamentavel #familia #conforto #stf #supremo #tribunal #federal #brasil #🇧🇷 #seguranca #publica #apoio #guerreiros,50.06,Curto,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9521
97,7123231939875720453,2022-07-22 00:00:00,2022-10-02,sexta-feira,lulaoficial,"Dona Rosa vendia manga e macaxeira na cabeça e, graças aos programas dos governos do PT, suas 4 filhas tiveram a oportunidade de acessar a #universidade e estudar de graça. #Educação não é um gasto, é um #investimento no #futuro do nosso país. #lula #vamosjuntospelobrasil",58.74,Curto,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,302300
98,7123326615911681285,2022-07-22 00:00:00,2022-10-02,sexta-feira,bolsonaromessiasjair,#combustivel #mais #barato #iniciativas #jair #bolsonaro #jairbolsonaro #brasilia #df #posto #visita #gasolina #etanol #presidente #brasil #🇧🇷,57.75,Curto,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,12200
99,7123561385224621318,2022-07-23 00:00:00,2022-10-02,sábado,bolsonaromessiasjair,#fies #medicina #jairbolsonaro #bolsonaro #jair #educacao #compartilhe #estudante #presidente #brasil #🇧🇷 #futuro #compartilhe #deus #patria #familia #liberdade #teto #novidade,59.79,Curto,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6733
100,7123596534012202246,2022-07-23 00:00:00,2022-10-02,sábado,bolsonaromessiasjair,#jairbolsonaro #espiritosanto #vitoria #jair #bolsonaro #brasil #🇧🇷 #obrigado #thankyou #brazil #president #es #presidente,39.29,Curto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7734
101,7123644695338650885,2022-07-23 00:00:00,2022-10-02,sábado,lulaoficial,❤️ Via @Instituto Lula #vamosjuntospelobrasil #lula #cultura,33.78,Curto,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5628
102,7123715891203755270,2022-07-23 00:00:00,2022-10-02,sábado,bolsonaromessiasjair,#jairbolsonaro #espiritosanto #jair #bolsonaro #espirito #santo #brasil #🇧🇷 #presidente #marcha #para #jesus #deus #patria #familia #liberdade #es,7.54,Muito curto,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,66500
103,7123910264365387013,2022-07-24 00:00:00,2022-10-02,domingo,bolsonaromessiasjair,#moto #es #brasil #bolsonaro #jair #jairbolsonaro #vitoria #obrigado #deus #patria #familia #liberdade #motorcycle #harley #davidson #honda #yamaha #dafra #suzuki #150 #250 #500 #600 #750 #1000 #brazil #president #presidente #sabado #🇧🇷,18.27,Muito curto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18200
104,7123937868384308485,2022-07-24 00:00:00,2022-10-02,domingo,lulaoficial,Voltar pra cuidar mais e melhor do Brasil 🇧🇷❤️🦑⭐️ #vamosjuntospelobrasil #lula,,Muito curto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15700
105,7123970382071123206,2022-07-24 00:00:00,2022-10-02,domingo,bolsonaromessiasjair,#rio #de #janeiro #riodejaneiro #rj #24 #07 #22 #convencao #brasil #deus #patria #familia #liberdade #god #freedom #family #pl #partido #liberal #maracanazinho #🇧🇷,43.19,Curto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49400
106,7124311468761402629,2022-07-25 00:00:00,2022-10-02,segunda-feira,bolsonaromessiasjair,#jairbolsonaro #jair #bolsonaro #bolsonaro #deus #patria #familia #brasil #🇧🇷 #povo #rio #de #janeiro #rj #maracanazinho #socialismo #verdade,60.67,Normal,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,411100
107,7124343416103783686,2022-07-25 00:00:00,2022-10-02,segunda-feira,lulaoficial,13 indicações de #livros pra você 🇧🇷❤️🦑⭐️ #booktokdolula #booktokbr #booktokerbrasil #diadoescritor #booktok,31.83,Curto,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,6493
108,7124422079616797958,2022-07-25 00:00:00,2022-10-02,segunda-feira,bolsonaromessiasjair,"- Jair Bolsonaro: ""o nosso Governo vai atender ao CR Flamengo que deseja um estádio no Rio. Talvez ele seja construído na Área do gasômetro em São Cristóvão/RJ."" #flamengo #brasil #nacao #futebol #esporte #bolsonaro #jairbolsonaro #presidente",50.34,Curto,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,62100
109,7124436611969862918,2022-07-25 00:00:00,2022-10-02,segunda-feira,lulaoficial,Já conheciam a Sofia e a Resistência? Escreva nos comentários o nome dos pets de vocês 🐾🐶 #cachorrosdotiktok #cachorrinhasluisasonza #cachorrinhaschallenge #lula #vamosjuntospelobrasil #equipelula,18.18,Muito curto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169400
110,7124650179692727557,2022-07-26 00:00:00,2022-10-02,terça-feira,lulaoficial,“Eu tenho consciência do que esse povo tá passando” #vamosjuntospelobrasil #lula #equipelula,46.23,Curto,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,811800
111,7124655981987974406,2022-07-26 00:00:00,2022-10-02,terça-feira,bolsonaromessiasjair,#sao #francisco #transposicao #saofrancisco #rogerio #marinho #rogeriomarinho #ferrovia #br #rodovia #tarcisio #finalizando #obras #realizacoes #feitos #deus #patria #familia #presidente #jair #bolsonaro #jairbolsonaro #brasil #verdade #pr #🇧🇷 #vamos #com #tudo #liberdade,71.03,Normal,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,42500
112,7124801453247548678,2022-07-26 00:00:00,2022-10-02,terça-feira,lulaoficial,"@tiamaoficial1 conta como foi o primeiro encontro dela com o Presidente em 2005 na marcha Zumbi +10: “Depois que o Presidente me chamou pra sentar na mesa, não tem ninguem que vai me tirar de qualquer lugar.” ❤️ #lula #vamosjuntospelobrasil #equipelula",32.32,Curto,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,97700
113,7124813427159158021,2022-07-26 00:00:00,2022-10-02,terça-feira,bolsonaromessiasjair,"- Enquanto uns pisam, nós plantamos a semente do amor à nossa bandeira! 🇧🇷 ❤️ #brasil #deus #patria #familia #futuro #liberdade #brasil #freedom #🇧🇷 #brazil #love #❤️ #semente #future #flag #bandeira",17.88,Muito curto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36000
114,7125010684928150789,2022-07-27 00:00:00,2022-10-02,quarta-feira,bolsonaromessiasjair,#ucrania #ucrania🇺🇦 #lula #zelensky #verdade #realidade #cerveja #guerra #nom #brasil #🇧🇷 #nova #ordem #mundial #presidente #jair #bolsonaro #jairbolsonaro #compartilhe,23.38,Muito curto,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15300
115,7125145950728752389,2022-07-27 00:00:00,2022-10-02,quarta-feira,bolsonaromessiasjair,#jairbolsonaro #jair #bolsonaro #covid #a #verdade #omar #aziz #randolfe #rodrigues #renan #calheiros #senador #cpi #covid #brasil #verdade #presidente #br #🇧🇷,43.33,Curto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6908
116,7125168996546022662,2022-07-27 00:00:00,2022-10-02,quarta-feira,lulaoficial,A valorização do salário mínimo é possível 🇧🇷❤️⭐️🦑 #lula #vamosjuntospelobrasil #equipelula #salariominimo #economia,38.15,Curto,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6217
117,7125329891049934085,2022-07-28 00:00:00,2022-10-02,quinta-feira,lulaoficial,"O Brasil precisa urgentemente voltar a crescer. Por isso, #investimento em #educação #saude e #infraestrutura são prioridades 🇧🇷❤️ #vamosjuntospelobrasil #lula #equipelula",42.19,Curto,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,39100
118,7125437876808027397,2022-07-28 00:00:00,2022-10-02,quinta-feira,bolsonaromessiasjair,#mst #movimento #sem #terra #bolsonaro #jair #jairbolsonaro #titulos #propriedade #recorde #presidente #brasil #🇧🇷 #dignidade #povo #trabalhador #mulher #❤️ #agro #agronegocio #compartilhe,36.69,Curto,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16700
119,7125519257617681669,2022-07-28 00:00:00,2022-10-02,quinta-feira,lulaoficial,"Graças ao ProUni, José Paulo dos Santos se formou em medicina e se tornou o primeiro médico em cinco gerações da sua família. Antes, ele havia sido servente de pedreiro e catador de materiais recicláveis. Em Pernambuco, José Paulo pôde agradecer a Lula pessoalmente.#lula #vamosjuntospelobrasil #medicina #brasil #catador",76.09,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,22800
120,7125542547786632453,2022-07-28 00:00:00,2022-10-02,quinta-feira,bolsonaromessiasjair,#brasil #🇧🇷 #think | com música crime scene action - damirvisic,,Muito curto,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,34500
121,7125579162038832389,2022-07-28 00:00:00,2022-10-02,quinta-feira,bolsonaromessiasjair,#jair #bolsonaro #jairbolsonaro #palacio #planalto #quinta #feira #presidente #bandeira #brasil #carinho #❤️ #obrigado #df #people #thanks #president #love #week #palace #electoral #cable #kkkk #hugs #flag #🇧🇷,37.82,Curto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,23600
122,7125758348171005189,2022-07-29 00:00:00,2022-10-02,sexta-feira,lulaoficial,"Hoje no Brasil, 33 milhōes de pessoas passam fome. Vamos tomar medidas sérias pra garantir comida no prato do povo. Já tiramos o Brasil do mapa da fome uma vez e vamos fazer isso de novo. 🇧🇷❤️ #vamosjuntospelobrasil #fome #lula #equipelula #houseoftherisingsunchallenge #houseoftherisingsun",11.77,Muito curto,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,35000
123,7125781441711049990,2022-07-29 00:00:00,2022-10-02,sexta-feira,bolsonaromessiasjair,#jair #bolsonaro #jairbolsonaro #presidente #combustivel #inflacao #menor #valor #brasil #cresce #inflacao #cai #brasil #🇧🇷 #verdade #congresso #pt #lula #descondenado #compartilhe,58.95,Curto,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,29900
124,7125823956426214661,2022-07-29 00:00:00,2022-10-02,sexta-feira,lulaoficial,#educação #ciencia e #tecnologia são #investimentos para as gerações futuras. Igualdade de #oportunidade permite que todos entrem em campo com a mesma chance 🇧🇷❤️🦑 #Lula #vamosjuntospelobrasil,62.55,Normal,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4255
125,7125907541665565958,2022-07-29 00:00:00,2022-10-02,sexta-feira,bolsonaromessiasjair,#jairbolsonaro #bolsonaro #jair #ajuda #papel #no #chao #timberlake #capri #tauagem #help #papper #him #satisfacao,24.87,Muito curto,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,97500
126,7126141856190090502,2022-07-30 00:00:00,2022-10-02,sábado,bolsonaromessiasjair,#jair #bolsonaro #deus #patria #familia #presidente #jairbolsonaro #quarto #escuro #sala #cofre #transparencia #brasil #🇧🇷 #ferrovia #desenvolvimento #integracao #trem #emprego #br #historia #verdade #desenvolvimento #integracao,54.19,Curto,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6290
127,7126173879701146886,2022-07-30 00:00:00,2022-10-02,sábado,lulaoficial,“A coisa mais extraordinária na vida é a ascensão das pessoas.” 🦑🇧🇷❤️ #lula #vamosjuntospelobrasil #brasil #economia #povobrasileiro,59.93,Curto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67300
128,7126288473073487110,2022-07-30 00:00:00,2022-10-02,sábado,bolsonaromessiasjair,#goias #goiania #go #jairbolsonaro #bolsonaro #jair #moto #ceara #fortaleza #noite #honda #yamaha #dafra #bis #600 #150 #250 #1000 #1100 #kawasaki #president #motorcycle #brazil #brasil #🇧🇷 #nordeste #thanks #obrigado #presidente,49.6,Curto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5511
129,7126502403855240454,2022-07-31 00:00:00,2022-10-02,domingo,lulaoficial,Nossa prioridade é o povo brasileiro 🇧🇷❤️ #Lula #vamosjuntospelobrasil #equipelula #Brasil,41.0,Curto,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8819
130,7126507412969753862,2022-07-31 00:00:00,2022-10-02,domingo,bolsonaromessiasjair,#dia #a #live #jair #bolsonaro #jairbolsonaro #presidente #papeis #estudos #acompanhe #sempre #robot #brazil #brasil #president #time #team #futebol #soccer #🇧🇷 #rotina #bomdia #bom #dia #deus #patria #familia #bom #domingo,,Muito curto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5086
131,7126561370450988293,2022-07-31 00:00:00,2022-10-02,domingo,lulaoficial,Canta com a gente 🎶🇧🇷❤️ 🦑#vamosjuntospelobrasil #lula #equipelula,61.88,Normal,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3638
132,7126643401210039558,2022-07-31 00:00:00,2022-10-02,domingo,bolsonaromessiasjair,#jair #bolsonaro #jairnolsonaro #deus #patria #familia #petrobras #bndes #caixa #desvio #br #brasil #🇧🇷,57.89,Curto,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10200
133,7126678238155279621,2022-07-31 00:00:00,2022-10-02,domingo,lulaoficial,O papel do governo é cuidar das pessoas. E é isso que vamos fazer. 🦑🇧🇷❤️#vamosjuntospelobrasil #lula #equipelula #entregadores #moradia #governo,61.46,Normal,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11000
134,7126866614175255814,2022-08-01 00:00:00,2022-10-02,segunda-feira,lulaoficial,Recuperar o país 🦑🇧🇷❤️ #vamosjuntospelobrasil #lula #equipelula,60.23,Normal,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,704800
135,7126890909781806342,2022-08-01 00:00:00,2022-10-02,segunda-feira,bolsonaromessiasjair,#brasil #hino #nacional #deus #patria #familia #❤️ #🇧🇷 #presidente #jair #bolsonaro #jairbolsonaro #bom #dia #a #todos,64.25,Normal,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,29100
136,7126936109073976582,2022-08-01 00:00:00,2022-10-02,segunda-feira,lulaoficial,Políticas públicas são o que transformam e melhoram a vida de milhões de brasileiros. Dá uma olhada no que já foi feito por Lula. #vamosjuntospeloBrasil #lula #EquipeLula,84.5,Normal,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4455
137,7127056462550961414,2022-08-01 00:00:00,2022-10-02,segunda-feira,bolsonaromessiasjair,#brasil #atencao #venezuela #irmaos #jair #bolsonaro #jairbolsonaro #caes #gatos #cachorro #gato #comida #miseria #violencia #socialismo #ditadura #animais #brazil #presidente #compartilhe,93.3,Longo,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,11400
138,7127247191990603014,2022-08-02 00:00:00,2022-10-02,terça-feira,lulaoficial,Então vamos deixar baixo? 🇧🇷❤️😎 #vamosjuntospelobrasil #lula #equipelula #deixabaixo #deixabaixodeixabaixo,14.32,Muito curto,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,316700
139,7127288208978627846,2022-08-02 00:00:00,2022-10-02,terça-feira,bolsonaromessiasjair,#presidente #jair #bolsonaro #jairbolsonaro #concurso #policia #federal #rodoviaria #pf #prf #seguranca #publica #brasil #🇧🇷 #segurancapublica,21.22,Muito curto,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11500
140,7127337681721232646,2022-08-02 00:00:00,2022-10-02,terça-feira,lulaoficial,Como é um ato com o Presidente Lula 🇧🇷❤️🦑 😎 #vamosjuntospelobrasil #lula #equipelula,43.21,Curto,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5980
